case_id,split,workload,entries,q_bits,rom_bits,sequence_length,head_dimension,score_scale,repetition,seed,optimized_oracle_probability_mae,optimized_oracle_probability_relative,optimized_oracle_probability_cosine,optimized_oracle_attention_mae,optimized_oracle_attention_relative,optimized_oracle_attention_cosine,ab_softmax_mae,ab_softmax_relative,ab_softmax_cosine,ab_attention_mae,ab_attention_relative,ab_attention_cosine,optimized_fp32_softmax_mae,optimized_fp32_softmax_relative,optimized_fp32_softmax_cosine,optimized_fp32_attention_mae,optimized_fp32_attention_relative,optimized_fp32_attention_cosine,optimized_probability_sum,optimized_probability_sum_error,ab_probability_sum_error,optimized_fp32_probability_sum_error,case_worst_error
single_head_qktv_L512_D64_scale0_R1,calibration,single_head_qktv,64,10,704,512,64,1.0,1,1904009167,2.128097757735143e-05,0.010895860519603931,0.9999465749549957,0.0006538432197014296,0.012487251446441685,0.9999327545631188,8.301451224212997e-06,0.004246588651410989,0.9999974786323796,0.00025251725855923723,0.0048182658718134656,0.9999980312406999,2.1280916161714458e-05,0.010895828619724632,0.999946575212626,0.0006538393990922486,0.012487177975018669,0.9999327549451159,1.005134435104992,0.005134435104992008,0.004250343026797054,0.005134393339176313,0.012487251446441685
single_head_qktv_L512_D64_scale1_R0,calibration,single_head_qktv,64,10,704,512,64,2.0,0,3643226674,1.9423100027633874e-05,0.009944627214148544,0.9999548104408033,0.0005517426479442163,0.014133760935837559,0.9999360631317638,1.0434243961299217e-05,0.005338286191000597,0.9999964409200606,0.0002639624885887315,0.006765392191206174,0.999994870500725,1.9423246868655042e-05,0.00994470380106076,0.9999548103747833,0.000551744728909398,0.014133815554126577,0.9999360632068085,1.0061003884038655,0.006100388403865509,0.005342332908185199,0.006100529615650885,0.014133760935837559
single_head_qktv_L512_D64_scale1_R1,calibration,single_head_qktv,64,10,704,512,64,2.0,1,1700174584,2.1234266033532196e-05,0.010871944209168484,0.9999379703463908,0.0005845888390080152,0.011027890960314521,0.9999569760434809,9.67095907355997e-06,0.004951385899925202,0.9999960505414209,0.0003379454974492546,0.006380373004054084,0.9999967184918198,2.123428987488296e-05,0.010871956911842411,0.9999379704136381,0.000584589914069511,0.011027911695652846,0.999956975993977,1.0049808452095021,0.004980845209502149,0.004951531045662705,0.004980890822480433,0.011027890960314521
single_head_qktv_L512_D128_scale0_R0,calibration,single_head_qktv,64,10,704,512,128,1.0,0,2003522011,1.966794904658987e-05,0.010069989911854014,0.9999494734989428,0.0006624645661513169,0.012755456759771392,0.9999354944387671,9.370246935702653e-06,0.004798848991530907,0.9999964298288164,0.0002950828566099517,0.005678618571315603,0.9999958086681673,1.966790884466718e-05,0.010069968940512004,0.9999494736579099,0.0006624612396990415,0.012755392043939667,0.9999354947775887,1.0045303022488952,0.004530302248895168,0.004797566431079758,0.004530263722699601,0.012755456759771392
single_head_qktv_L512_D128_scale0_R1,calibration,single_head_qktv,64,10,704,512,128,1.0,1,3029430423,2.6819850923347045e-05,0.013731763672753687,0.9998957744998558,0.0007983886400418445,0.015733404697763593,0.9998991468124548,1.4874790576158148e-05,0.007611151270849348,0.9999970855891889,0.0003997834610345308,0.00789890979709097,0.9999968718860699,2.6819734820549e-05,0.013731702534075286,0.9998957745895125,0.0007983863106346689,0.015733356740383862,0.9998991468188174,1.008238860835263,0.00823886083526304,0.007615892774992972,0.008238737467763713,0.015733404697763593
single_head_qktv_L512_D128_scale1_R0,calibration,single_head_qktv,64,10,704,512,128,2.0,0,2854806286,1.8846755704680184e-05,0.009649538920796256,0.9999464050689052,0.0006106041190906976,0.012134369610716452,0.9999375780242473,7.930129854116785e-06,0.004060690301630285,0.9999966457838393,0.00023589545889990404,0.004681599086024891,0.9999963191910464,1.8846769563651833e-05,0.009649546918152424,0.9999464051724689,0.0006106061846367083,0.01213441156782304,0.9999375777261955,1.0039460054322262,0.0039460054322262295,0.004060226485307794,0.003946098862797953,0.012134369610716452
single_head_qktv_L512_D128_scale1_R1,calibration,single_head_qktv,64,10,704,512,128,2.0,1,2616047113,1.872689663599455e-05,0.009588171077629212,0.9999611392594752,0.0005533724995639123,0.010083477250039238,0.9999674520161878,1.0632640460528364e-05,0.005442649171096353,0.999996444317132,0.00029806221755279694,0.005429471000697954,0.9999973211830971,1.872700631366797e-05,0.009588228407416074,0.9999611391110369,0.0005533761686820071,0.010083545364872978,0.9999674519308003,1.0056759180915833,0.0056759180915832985,0.005443908888992155,0.005676040618709521,0.010083477250039238
single_head_qktv_L1024_D64_scale0_R0,calibration,single_head_qktv,64,10,704,1024,64,1.0,0,1431960588,1.7114045875855885e-05,0.01752478297687643,0.9998571140444189,0.0009154319308414837,0.022362258984291786,0.999843786275342,1.120664365927837e-05,0.011474314382635253,0.9999810783127435,0.0005432674406620208,0.013264444360036745,0.9999792418165209,1.711400586756895e-05,0.0175247413409433,0.9998571147322233,0.0009154304498224519,0.022362222334837277,0.9998437874513699,1.011587916960707,0.011587916960706934,0.011475603107101051,0.011587878874706803,0.022362258984291786
single_head_qktv_L1024_D64_scale0_R1,calibration,single_head_qktv,64,10,704,1024,64,1.0,1,3118377817,1.4670288115872438e-05,0.015022375030653377,0.9999123238263545,0.0009587179282534162,0.018502432052981653,0.9998957452203715,1.2616029199108425e-05,0.012920847263646496,0.9999803276301062,0.0008457488765998278,0.016370934172892072,0.9999732802819156,1.467032000501689e-05,0.015022408248331605,0.9999123233182954,0.000958720343078312,0.018502479666691784,0.9998957449982114,1.0127614431239635,0.012761443123963545,0.012918813899887027,0.012761480614244647,0.018502432052981653
single_head_qktv_L1024_D64_scale1_R0,calibration,single_head_qktv,64,10,704,1024,64,2.0,0,3696590791,2.0380113014473002e-05,0.020869235726820354,0.9997937955289424,0.000826543784807293,0.02702156775863988,0.9996550019135589,1.0216223444103889e-05,0.010455833568992504,0.9999816838962052,0.0003678503999253735,0.012139953390776859,0.9999654939050648,2.0380146750653694e-05,0.020869272791304887,0.9997937951864211,0.0008265415308414958,0.02702149772895627,0.9996550036903709,1.010995013282809,0.01099501328280894,0.010461412806762382,0.010995133969117887,0.02702156775863988
single_head_qktv_L1024_D64_scale1_R1,calibration,single_head_qktv,64,10,704,1024,64,2.0,1,3423046787,1.554644904627061e-05,0.015919563823381104,0.9998819867180306,0.0006633864003404968,0.021540088186128587,0.999860386876274,1.2221501989984063e-05,0.012517924877288344,0.9999815199267954,0.00046163365368556697,0.014994261729412928,0.9999812822496252,1.554647078449989e-05,0.01591958632680304,0.9998819857562623,0.0006633881603193004,0.02154014651864528,0.999860386051971,1.0122666267780005,0.0122666267780005,0.01251481803774368,0.012266642072063405,0.021540088186128587
single_head_qktv_L1024_D128_scale0_R0,calibration,single_head_qktv,64,10,704,1024,128,1.0,0,1923464452,1.5908465166799015e-05,0.016290268330802188,0.9999208337389097,0.0007270314750827983,0.018132235957033935,0.9999215403771757,1.3753900020674337e-05,0.014089149809355666,0.999973766318034,0.0006351990432449384,0.015852648150399107,0.9999705374572644,1.5908465321956555e-05,0.01629026888017172,0.9999208339260272,0.0007270311343745561,0.018132227614894986,0.9999215404298487,1.0137180248966615,0.013718024896661518,0.01408399362117052,0.013718048867303878,0.018132235957033935
single_head_qktv_L1024_D128_scale0_R1,calibration,single_head_qktv,64,10,704,1024,128,1.0,1,4287739407,1.2566123871551352e-05,0.012867710844468585,0.9999457405496502,0.0005636165940406082,0.014965423217152947,0.999947743545886,1.0167167985741798e-05,0.010417303408651381,0.9999874859636675,0.00043705460302589927,0.011597337747640858,0.9999885567769435,1.2566013261050557e-05,0.012867595112812878,0.9999457406144032,0.0005636117075482616,0.01496529048001855,0.9999477437598424,1.0098233703884034,0.009823370388403418,0.010411180017399602,0.009823178705119062,0.014965423217152947
single_head_qktv_L1024_D128_scale1_R0,calibration,single_head_qktv,64,10,704,1024,128,2.0,0,2108273901,1.234507677375053e-05,0.012641358616320543,0.9999378397886938,0.0006294944747312946,0.017253642565058198,0.999920703960935,7.851176693662865e-06,0.008034088880516774,0.9999921382434623,0.00030191817677405197,0.008232408248800496,0.9999882623314214,1.2345072077479813e-05,0.01264135440411532,0.9999378404090029,0.0006294924369285582,0.01725358677006478,0.9999207047166382,1.0087261860608123,0.008726186060812324,0.008039604934310773,0.008726233269044315,0.017253642565058198
single_head_qktv_L1024_D128_scale1_R1,calibration,single_head_qktv,64,10,704,1024,128,2.0,1,964495415,1.532881771312926e-05,0.015696709338244363,0.9999094671341306,0.0007950162155620987,0.01810336880868834,0.9999181229148334,1.1406270164826537e-05,0.011690402590529139,0.9999865305250881,0.0005454801848827628,0.012387623939089001,0.9999858121506939,1.5328841149298e-05,0.0156967355313458,0.999909467661958,0.0007950197541504167,0.01810345138970733,0.9999181235648674,1.0107919467209285,0.010791946720928536,0.011680020648782374,0.010792086524816114,0.01810336880868834
random_scores_L128_D64_scale0_R0,validation,random_scores,64,10,704,128,64,1.0,0,2179143755,7.794237535845689e-05,0.009976624045882482,0.9999493581722446,0.001031567661109964,0.009257309599184612,0.9999645103507284,2.1341716092138086e-05,0.002731273168695129,0.9999997836657066,0.00032626648317091167,0.002926288622540821,0.9999998828795896,7.794257862769882e-05,0.009976649917133575,0.9999493579690798,0.001031568885082379,0.009257320892420191,0.9999645102481541,1.0029025358671788,0.0029025358671788126,0.002731739659793675,0.002902521111536771,0.009976624045882482
random_scores_L128_D64_scale0_R1,validation,random_scores,64,10,704,128,64,1.0,1,886552149,6.399956291975415e-05,0.008191944053728532,0.9999635097612832,0.0008554052593665938,0.007657331676930664,0.9999708827413692,1.2581588180182735e-05,0.0016098895643300829,0.9999998051738564,0.00019797411732724868,0.0017718096231973714,0.9999998195813656,6.39996594600234e-05,0.008191956640478872,0.9999635095911313,0.000855408921779599,0.007657364678433084,0.9999708826297129,1.0019543940434232,0.0019543940434232354,0.00161044328706339,0.0019544220704119653,0.008191944053728532
random_scores_L128_D64_scale1_R0,validation,random_scores,64,10,704,128,64,2.0,0,1623101201,5.9159264173439574e-05,0.007572385814200265,0.9999813354375352,0.0028408885486429112,0.010968348018966918,0.9999775735547436,2.6855306543893676e-05,0.003436056388718546,0.9999998842293539,0.0009789037867449224,0.0037634956538656074,0.9999998826338679,5.915921927091006e-05,0.007572379612433212,0.9999813353176574,0.002840877219568938,0.010968303874441658,0.9999775736066301,1.0038515728201673,0.0038515728201673483,0.0034374792376183905,0.0038515128333074244,0.010968348018966918
random_scores_L128_D64_scale1_R1,validation,random_scores,64,10,704,128,64,2.0,1,3380450944,6.438326305641806e-05,0.008241057671221514,0.9999794728288262,0.0022104979973069355,0.008179181017669521,0.9999856531110913,1.3741980779968799e-05,0.0017595795939416518,0.9999999282205507,0.00037976663588779047,0.0014163195128312552,0.9999999518766453,6.43831424866903e-05,0.008241042782866501,0.9999794729180194,0.0022104815143393353,0.008179120588367094,0.9999856532752561,1.0014145423429,0.0014145423428999493,0.0017589735398360062,0.0014146084231470013,0.008241057671221514
random_scores_L128_D128_scale0_R0,validation,random_scores,64,10,704,128,128,1.0,0,1566150152,7.132548558765659e-05,0.009129662155220044,0.9999486036101654,0.0010150010352205827,0.00990471737458905,0.9999500412936042,1.6148338545463048e-05,0.002067478414707145,0.9999999276430531,0.00021343767002690583,0.002085620235623404,0.9999999335850289,7.132548989829957e-05,0.00912966196140532,0.9999486035744217,0.0010149998124688864,0.00990470486815264,0.9999500412465055,1.0018294608453289,0.0018294608453288674,0.00206698733381927,0.0018293791799806058,0.00990471737458905
random_scores_L128_D128_scale0_R1,validation,random_scores,64,10,704,128,128,1.0,1,2703662685,7.314535365624755e-05,0.009362605267999686,0.9999432343831682,0.0010685436875164512,0.00889601809936221,0.9999593707210992,1.2450497933969018e-05,0.0015939445690091776,0.9999998719131767,0.00018999393614649307,0.0015803882510581678,0.9999999128424131,7.314532331292867e-05,0.009362600474218984,0.9999432343107109,0.0010685419529181672,0.008896002777440761,0.9999593706901581,1.001417476014467,0.0014174760144669563,0.0015936637355480343,0.0014173788367770612,0.009362605267999686
random_scores_L128_D128_scale1_R0,validation,random_scores,64,10,704,128,128,2.0,0,2135881214,5.487891455575217e-05,0.007024501063136278,0.9999832107063449,0.0014153735429051643,0.006604087056563004,0.9999884111762084,8.994285963126458e-06,0.0011519523359932312,0.9999998728734316,0.00022969891870161518,0.001067301927385369,0.9999998862924965,5.4878727670626404e-05,0.007024476816484804,0.9999832107229144,0.0014153665106277913,0.00660405383428476,0.9999884111953673,1.0005577260653808,0.000557726065380848,0.0011512686032801867,0.0005576797479989182,0.007024501063136278
random_scores_L128_D128_scale1_R1,validation,random_scores,64,10,704,128,128,2.0,1,50132451,6.59208385123751e-05,0.008437867329584013,0.9999812177939222,0.0011923889636330136,0.0058470850660809525,0.9999820591573753,1.3892153901906568e-05,0.0017782905055761036,0.999999974625427,0.00039941466093296185,0.001964053009304864,0.9999999778149601,6.592078160139181e-05,0.008437861307835208,0.9999812178004802,0.0011923872807528824,0.005847077617316753,0.999982059170616,1.0017248826261493,0.0017248826261493377,0.0017781956994440407,0.0017250322916879668,0.008437867329584013
random_scores_L256_D64_scale0_R0,validation,random_scores,64,10,704,256,64,1.0,0,3087993604,3.485702520416102e-05,0.00892339845226522,0.9999545154215776,0.0006094367699978812,0.007820402135902748,0.9999741587385387,1.83701707783257e-05,0.004704846294448241,0.9999984818436185,0.0003478277867543511,0.004467259225584623,0.9999985216025262,3.485713705231319e-05,0.008923428121229315,0.9999545155023168,0.0006094402997405268,0.007820448174775554,0.9999741586060579,1.0042601190361893,0.0042601190361892805,0.004702763719251379,0.004260235116817057,0.00892339845226522
random_scores_L256_D64_scale0_R1,validation,random_scores,64,10,704,256,64,1.0,1,41277796,3.419472182469079e-05,0.00875384878712084,0.9999549853844423,0.0006416725807715747,0.010612440850691964,0.999942384365113,8.040941537501567e-06,0.0020593326233003667,0.9999992461291268,0.0001451406606065575,0.002404172611870729,0.999998892558335,3.419466457899034e-05,0.008753834038402438,0.9999549856107938,0.0006416702781280037,0.010612402161452834,0.9999423847956718,1.0016449540053145,0.0016449540053145029,0.002058481033600401,0.0016449432878289372,0.010612440850691964
random_scores_L256_D64_scale1_R0,validation,random_scores,64,10,704,256,64,2.0,0,652470873,3.039245993409173e-05,0.007780469743127483,0.9999756456059948,0.001429996605950613,0.007905516781275115,0.9999792024698824,2.0548310637025224e-05,0.005263538833566941,0.9999978118982944,0.0011357914190739393,0.006285058047072717,0.9999977561334487,3.039246459124456e-05,0.007780471129213771,0.9999756459067373,0.0014299964532256126,0.007905515983963055,0.9999792025317407,1.0046578621386288,0.004657862138628843,0.0052603675230784575,0.004657887054236198,0.007905516781275115
random_scores_L256_D64_scale1_R1,validation,random_scores,64,10,704,256,64,2.0,1,2912149884,3.0273164766717895e-05,0.007749930180279781,0.9999787567484926,0.0008640013401168231,0.004936343187863089,0.9999883189551436,8.987336933330425e-06,0.0023008218587988218,0.9999998202636792,0.0004007620009360835,0.0022927092494133957,0.9999998744572816,3.0273244545853117e-05,0.007749951460661099,0.9999787568849055,0.0008640068554086611,0.004936375515087237,0.9999883189176347,1.0022731142780685,0.002273114278068533,0.002300758254932589,0.002273224849432154,0.007749930180279781
random_scores_L256_D128_scale0_R0,validation,random_scores,64,10,704,256,128,1.0,0,2087022523,4.097480494742141e-05,0.010489550066539882,0.9999418858696971,0.0008983159264911173,0.011098496303248797,0.9999389186540066,1.319577455660692e-05,0.003377163351439492,0.999999187158142,0.00028679849128820933,0.003553701806938375,0.9999993615826924,4.097483645182365e-05,0.010489559167198159,0.9999418860926849,0.0008983165462268516,0.0110985051018167,0.9999389188375811,1.0036608807567973,0.003660880756797269,0.0033781182864913717,0.0036609794769901782,0.011098496303248797
random_scores_L256_D128_scale0_R1,validation,random_scores,64,10,704,256,128,1.0,1,1568551378,3.535473230595142e-05,0.009050811470323565,0.9999589407179554,0.000711327137504204,0.010556019346534612,0.9999477893436379,1.0295128021198252e-05,0.0026357483306041424,0.9999997467693817,0.00020030774430779275,0.0029718485351098176,0.9999996793449407,3.535474965588037e-05,0.009050816242094098,0.9999589407277818,0.0007113261690392392,0.010556005340706871,0.999947789747872,1.0025613585967221,0.0025613585967221297,0.0026355527734267525,0.0025613950783736072,0.010556019346534612
