instruction_name,source_name,pattern,source_file,source_location,generation_input
MUL,mul,0000001??????????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:1,No
MULH,mulh,0000001??????????001?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:2,No
MULHSU,mulhsu,0000001??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:3,No
MULHU,mulhu,0000001??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:4,No
DIV,div,0000001??????????100?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:5,No
DIVU,divu,0000001??????????101?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:6,No
REM,rem,0000001??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:7,No
REMU,remu,0000001??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-rv32m,sw/toolchain/riscv-opcodes/opcodes-rv32m:8,No
FADD_Q,fadd.q,0000011??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:1,No
FSUB_Q,fsub.q,0000111??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:2,No
FMUL_Q,fmul.q,0001011??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:3,No
FDIV_Q,fdiv.q,0001111??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:4,No
FSGNJ_Q,fsgnj.q,0010011??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:5,No
FSGNJN_Q,fsgnjn.q,0010011??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:6,No
FSGNJX_Q,fsgnjx.q,0010011??????????010?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:7,No
FMIN_Q,fmin.q,0010111??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:8,No
FMAX_Q,fmax.q,0010111??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:9,No
FCVT_S_Q,fcvt.s.q,010000000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:10,No
FCVT_Q_S,fcvt.q.s,010001100000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:11,No
FCVT_D_Q,fcvt.d.q,010000100011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:12,No
FCVT_Q_D,fcvt.q.d,010001100001?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:13,No
FSQRT_Q,fsqrt.q,010111100000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:14,No
FLE_Q,fle.q,1010011??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:18,No
FLT_Q,flt.q,1010011??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:19,No
FEQ_Q,feq.q,1010011??????????010?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:20,No
FCVT_W_Q,fcvt.w.q,110001100000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:23,No
FCVT_WU_Q,fcvt.wu.q,110001100001?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:24,No
FCLASS_Q,fclass.q,111001100000?????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:25,No
FCVT_Q_W,fcvt.q.w,110101100000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:28,No
FCVT_Q_WU,fcvt.q.wu,110101100001?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:29,No
FLQ,flq,?????????????????100?????0000111,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:31,No
FSQ,fsq,?????????????????100?????0100111,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:33,No
FMADD_Q,fmadd.q,?????11??????????????????1000011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:35,No
FMSUB_Q,fmsub.q,?????11??????????????????1000111,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:36,No
FNMSUB_Q,fnmsub.q,?????11??????????????????1001011,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:37,No
FNMADD_Q,fnmadd.q,?????11??????????????????1001111,sw/toolchain/riscv-opcodes/opcodes-rv32q,sw/toolchain/riscv-opcodes/opcodes-rv32q:38,No
FCVT_H_Q,fcvt.h.q,010001000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q-zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32q-zfh_DRAFT:3,No
FCVT_Q_H,fcvt.q.h,010001100010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32q-zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32q-zfh_DRAFT:4,No
FADD_H,fadd.h,0000010??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:3,No
FSUB_H,fsub.h,0000110??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:4,No
FMUL_H,fmul.h,0001010??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:5,No
FDIV_H,fdiv.h,0001110??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:6,No
FSGNJ_H,fsgnj.h,0010010??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:7,No
FSGNJN_H,fsgnjn.h,0010010??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:8,No
FSGNJX_H,fsgnjx.h,0010010??????????010?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:9,No
FMIN_H,fmin.h,0010110??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:10,No
FMAX_H,fmax.h,0010110??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:11,No
FCVT_H_S,fcvt.h.s,010001000000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:12,No
FCVT_S_H,fcvt.s.h,010000000010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:13,No
FSQRT_H,fsqrt.h,010111000000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:14,No
FLE_H,fle.h,1010010??????????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:16,No
FLT_H,flt.h,1010010??????????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:17,No
FEQ_H,feq.h,1010010??????????010?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:18,No
FCVT_W_H,fcvt.w.h,110001000000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:20,No
FCVT_WU_H,fcvt.wu.h,110001000001?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:21,No
FMV_X_H,fmv.x.h,111001000000?????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:22,No
FCLASS_H,fclass.h,111001000000?????001?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:23,No
FCVT_H_W,fcvt.h.w,110101000000?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:25,No
FCVT_H_WU,fcvt.h.wu,110101000001?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:26,No
FMV_H_X,fmv.h.x,111101000000?????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:27,No
FLH,flh,?????????????????001?????0000111,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:29,No
FSH,fsh,?????????????????001?????0100111,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:31,No
FMADD_H,fmadd.h,?????10??????????????????1000011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:33,No
FMSUB_H,fmsub.h,?????10??????????????????1000111,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:34,No
FNMSUB_H,fnmsub.h,?????10??????????????????1001011,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:35,No
FNMADD_H,fnmadd.h,?????10??????????????????1001111,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv32zfh_DRAFT:36,No
AMOADD_D,amoadd.d,00000????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:3,No
AMOXOR_D,amoxor.d,00100????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:4,No
AMOOR_D,amoor.d,01000????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:5,No
AMOAND_D,amoand.d,01100????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:6,No
AMOMIN_D,amomin.d,10000????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:7,No
AMOMAX_D,amomax.d,10100????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:8,No
AMOMINU_D,amominu.d,11000????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:9,No
AMOMAXU_D,amomaxu.d,11100????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:10,No
AMOSWAP_D,amoswap.d,00001????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:11,No
LR_D,lr.d,00010??00000?????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:12,No
SC_D,sc.d,00011????????????011?????0101111,sw/toolchain/riscv-opcodes/opcodes-rv64a,sw/toolchain/riscv-opcodes/opcodes-rv64a:13,No
C_SUBW,c.subw,????????????????100111???00???01,sw/toolchain/riscv-opcodes/opcodes-rv64c,sw/toolchain/riscv-opcodes/opcodes-rv64c:8,No
C_ADDW,c.addw,????????????????100111???01???01,sw/toolchain/riscv-opcodes/opcodes-rv64c,sw/toolchain/riscv-opcodes/opcodes-rv64c:9,No
FCVT_L_D,fcvt.l.d,110000100010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:3,No
FCVT_LU_D,fcvt.lu.d,110000100011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:4,No
FMV_X_D,fmv.x.d,111000100000?????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:5,No
FCVT_D_L,fcvt.d.l,110100100010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:7,No
FCVT_D_LU,fcvt.d.lu,110100100011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:8,No
FMV_D_X,fmv.d.x,111100100000?????000?????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64d,sw/toolchain/riscv-opcodes/opcodes-rv64d:9,No
FCVT_L_S,fcvt.l.s,110000000010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64f,sw/toolchain/riscv-opcodes/opcodes-rv64f:3,No
FCVT_LU_S,fcvt.lu.s,110000000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64f,sw/toolchain/riscv-opcodes/opcodes-rv64f:4,No
FCVT_S_L,fcvt.s.l,110100000010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64f,sw/toolchain/riscv-opcodes/opcodes-rv64f:6,No
FCVT_S_LU,fcvt.s.lu,110100000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64f,sw/toolchain/riscv-opcodes/opcodes-rv64f:7,No
HLV_WU,hlv.wu,011010000001?????100?????1110011,sw/toolchain/riscv-opcodes/opcodes-rv64h,sw/toolchain/riscv-opcodes/opcodes-rv64h:2,No
HLV_D,hlv.d,011011000000?????100?????1110011,sw/toolchain/riscv-opcodes/opcodes-rv64h,sw/toolchain/riscv-opcodes/opcodes-rv64h:3,No
HSV_D,hsv.d,0110111??????????100000001110011,sw/toolchain/riscv-opcodes/opcodes-rv64h,sw/toolchain/riscv-opcodes/opcodes-rv64h:4,No
ADDIW,addiw,?????????????????000?????0011011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:3,No
SLLIW,slliw,0000000??????????001?????0011011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:4,No
SRLIW,srliw,0000000??????????101?????0011011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:5,No
SRAIW,sraiw,0100000??????????101?????0011011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:6,No
ADDW,addw,0000000??????????000?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:8,No
SUBW,subw,0100000??????????000?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:9,No
SLLW,sllw,0000000??????????001?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:10,No
SRLW,srlw,0000000??????????101?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:11,No
SRAW,sraw,0100000??????????101?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:12,No
LD,ld,?????????????????011?????0000011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:14,No
LWU,lwu,?????????????????110?????0000011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:15,No
SD,sd,?????????????????011?????0100011,sw/toolchain/riscv-opcodes/opcodes-rv64i,sw/toolchain/riscv-opcodes/opcodes-rv64i:17,No
MULW,mulw,0000001??????????000?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64m,sw/toolchain/riscv-opcodes/opcodes-rv64m:3,No
DIVW,divw,0000001??????????100?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64m,sw/toolchain/riscv-opcodes/opcodes-rv64m:4,No
DIVUW,divuw,0000001??????????101?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64m,sw/toolchain/riscv-opcodes/opcodes-rv64m:5,No
REMW,remw,0000001??????????110?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64m,sw/toolchain/riscv-opcodes/opcodes-rv64m:6,No
REMUW,remuw,0000001??????????111?????0111011,sw/toolchain/riscv-opcodes/opcodes-rv64m,sw/toolchain/riscv-opcodes/opcodes-rv64m:7,No
FCVT_L_Q,fcvt.l.q,110001100010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64q,sw/toolchain/riscv-opcodes/opcodes-rv64q:3,No
FCVT_LU_Q,fcvt.lu.q,110001100011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64q,sw/toolchain/riscv-opcodes/opcodes-rv64q:4,No
FCVT_Q_L,fcvt.q.l,110101100010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64q,sw/toolchain/riscv-opcodes/opcodes-rv64q:6,No
FCVT_Q_LU,fcvt.q.lu,110101100011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64q,sw/toolchain/riscv-opcodes/opcodes-rv64q:7,No
FCVT_L_H,fcvt.l.h,110001000010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT:5,No
FCVT_LU_H,fcvt.lu.h,110001000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT:6,No
FCVT_H_L,fcvt.h.l,110101000010?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT:8,No
FCVT_H_LU,fcvt.h.lu,110101000011?????????????1010011,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT,sw/toolchain/riscv-opcodes/opcodes-rv64zfh_DRAFT:9,No
C_ADDI4SPN,c.addi4spn,????????????????000???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:13,No
C_FLD,c.fld,????????????????001???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:14,No
C_LW,c.lw,????????????????010???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:15,No
C_FLW,c.flw,????????????????011???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:16,No
C_FSD,c.fsd,????????????????101???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:17,No
C_SW,c.sw,????????????????110???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:18,No
C_FSW,c.fsw,????????????????111???????????00,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:19,No
C_ADDI,c.addi,????????????????000???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:22,No
C_JAL,c.jal,????????????????001???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:23,No
C_LI,c.li,????????????????010???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:24,No
C_LUI,c.lui,????????????????011???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:25,No
C_SRLI,c.srli,????????????????100?00????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:26,No
C_SRAI,c.srai,????????????????100?01????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:27,No
C_ANDI,c.andi,????????????????100?10????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:28,No
C_SUB,c.sub,????????????????100011???00???01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:29,No
C_XOR,c.xor,????????????????100011???01???01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:30,No
C_OR,c.or,????????????????100011???10???01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:31,No
C_AND,c.and,????????????????100011???11???01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:32,No
C_J,c.j,????????????????101???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:33,No
C_BEQZ,c.beqz,????????????????110???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:34,No
C_BNEZ,c.bnez,????????????????111???????????01,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:35,No
C_SLLI,c.slli,????????????????000???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:38,No
C_FLDSP,c.fldsp,????????????????001???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:39,No
C_LWSP,c.lwsp,????????????????010???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:40,No
C_FLWSP,c.flwsp,????????????????011???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:41,No
C_MV,c.mv,????????????????1000??????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:42,No
C_ADD,c.add,????????????????1001??????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:43,No
C_FSDSP,c.fsdsp,????????????????101???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:44,No
C_SWSP,c.swsp,????????????????110???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:45,No
C_FSWSP,c.fswsp,????????????????111???????????10,sw/toolchain/riscv-opcodes/opcodes-rvc,sw/toolchain/riscv-opcodes/opcodes-rvc:46,No
VSETIVLI,vsetivli,11???????????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:11,Yes
VSETVLI,vsetvli,0????????????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:12,Yes
VSETVL,vsetvl,1000000??????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:13,Yes
VLM_V,vlm.v,000000101011?????000?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:21,Yes
VSM_V,vsm.v,000000101011?????000?????0100111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:22,Yes
VLE8_V,vle8.v,???000?00000?????000?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:23,Yes
VLE16_V,vle16.v,???000?00000?????101?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:24,Yes
VLE32_V,vle32.v,???000?00000?????110?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:25,Yes
VLE64_V,vle64.v,???000?00000?????111?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:26,Yes
VLE128_V,vle128.v,???100?00000?????000?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:27,Yes
VLE256_V,vle256.v,???100?00000?????101?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:28,Yes
VLE512_V,vle512.v,???100?00000?????110?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:29,Yes
VLE1024_V,vle1024.v,???100?00000?????111?????0000111,sw/toolchain/riscv-opcodes/opcodes-rvv,sw/toolchain/riscv-opcodes/opcodes-rvv:30,Yes
