candidate,candidate_pattern,conflicting_instruction,existing_pattern,witness_machine_word,source_kind,source_file,source_location
custom-3_f6_f7_122,11110100000000000110?????1111011,IORI,?????????????????110?????1111011,0xf400607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f6_f7_123,11110110000000000110?????1111011,IORI,?????????????????110?????1111011,0xf600607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f6_f7_124,11111000000000000110?????1111011,IORI,?????????????????110?????1111011,0xf800607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f6_f7_125,11111010000000000110?????1111011,IORI,?????????????????110?????1111011,0xfa00607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f6_f7_126,11111100000000000110?????1111011,IORI,?????????????????110?????1111011,0xfc00607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f6_f7_127,11111110000000000110?????1111011,IORI,?????????????????110?????1111011,0xfe00607b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27
custom-3_f7_f7_0,00000000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_1,00000010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_2,00000100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_3,00000110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_4,00001000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_5,00001010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_6,00001100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_7,00001110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x0e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_8,00010000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_9,00010010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_10,00010100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_11,00010110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_12,00011000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_13,00011010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_14,00011100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_15,00011110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x1e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_16,00100000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_17,00100010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_18,00100100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_19,00100110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_20,00101000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_21,00101010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_22,00101100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_23,00101110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x2e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_24,00110000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_25,00110010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_26,00110100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_27,00110110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_28,00111000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_29,00111010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_30,00111100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_31,00111110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x3e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_32,01000000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_33,01000010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_34,01000100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_35,01000110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_36,01001000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_37,01001010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_38,01001100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_39,01001110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x4e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_40,01010000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_41,01010010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_42,01010100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_43,01010110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_44,01011000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_45,01011010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_46,01011100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_47,01011110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x5e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_48,01100000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_49,01100010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_50,01100100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_51,01100110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_52,01101000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_53,01101010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_54,01101100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_55,01101110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x6e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_56,01110000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_57,01110010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_58,01110100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_59,01110110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_60,01111000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_61,01111010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_62,01111100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_63,01111110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x7e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_64,10000000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_65,10000010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_66,10000100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_67,10000110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_68,10001000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_69,10001010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_70,10001100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_71,10001110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x8e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_72,10010000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_73,10010010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_74,10010100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_75,10010110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_76,10011000000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_77,10011010000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9a00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_78,10011100000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9c00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_79,10011110000000000111?????1111011,IANDI,?????????????????111?????1111011,0x9e00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_80,10100000000000000111?????1111011,IANDI,?????????????????111?????1111011,0xa000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_81,10100010000000000111?????1111011,IANDI,?????????????????111?????1111011,0xa200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_82,10100100000000000111?????1111011,IANDI,?????????????????111?????1111011,0xa400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_83,10100110000000000111?????1111011,IANDI,?????????????????111?????1111011,0xa600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_84,10101000000000000111?????1111011,IANDI,?????????????????111?????1111011,0xa800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_85,10101010000000000111?????1111011,IANDI,?????????????????111?????1111011,0xaa00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_86,10101100000000000111?????1111011,IANDI,?????????????????111?????1111011,0xac00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_87,10101110000000000111?????1111011,IANDI,?????????????????111?????1111011,0xae00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_88,10110000000000000111?????1111011,IANDI,?????????????????111?????1111011,0xb000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_89,10110010000000000111?????1111011,IANDI,?????????????????111?????1111011,0xb200707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_90,10110100000000000111?????1111011,IANDI,?????????????????111?????1111011,0xb400707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_91,10110110000000000111?????1111011,IANDI,?????????????????111?????1111011,0xb600707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_92,10111000000000000111?????1111011,IANDI,?????????????????111?????1111011,0xb800707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_93,10111010000000000111?????1111011,IANDI,?????????????????111?????1111011,0xba00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_94,10111100000000000111?????1111011,IANDI,?????????????????111?????1111011,0xbc00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_95,10111110000000000111?????1111011,IANDI,?????????????????111?????1111011,0xbe00707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
custom-3_f7_f7_96,11000000000000000111?????1111011,IANDI,?????????????????111?????1111011,0xc000707b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28
